Customer ID,Age,Gender,Location,Purchase Amount (USD),Previous Purchases,Item Purchased,Category,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Payment Method,Frequency of Purchases,Discount Applied,Promo Code Used,Loyalty_Score_Final,Loyalty_Tier_Corrected,Buyer_Type
1743,51,Male,Kansas,80,18,Sandals,Footwear,XL,White,Spring,4.3,No,Express,Venmo,Every 3 Months,No,No,40.40816326530612,Medium Loyalty,Mixed Behavior
1744,23,Male,Missouri,72,3,Skirt,Clothing,XL,Brown,Winter,3.3,No,Standard,Bank Transfer,Weekly,No,No,37.22448979591837,Medium Loyalty,Mixed Behavior
1745,57,Male,Michigan,63,23,Sunglasses,Accessories,L,Teal,Winter,3.0,No,Standard,PayPal,Weekly,No,No,44.96938775510204,Medium Loyalty,Mixed Behavior
1746,40,Male,West Virginia,27,27,Skirt,Clothing,L,Red,Winter,3.6,No,Store Pickup,Cash,Weekly,No,No,29.418367346938773,Low Loyalty,"At Risk (Low Value, No Discounts)"
1747,65,Male,Alabama,44,44,Handbag,Accessories,L,Brown,Summer,3.1,No,Store Pickup,Bank Transfer,Fortnightly,No,No,46.326530612244895,Medium Loyalty,Mixed Behavior
1748,61,Male,New Hampshire,23,41,Coat,Outerwear,M,Yellow,Winter,2.9,No,Express,Venmo,Quarterly,No,No,25.989795918367342,Low Loyalty,"At Risk (Low Value, No Discounts)"
1749,34,Male,Montana,93,41,Skirt,Clothing,L,Teal,Winter,3.9,No,2-Day Shipping,Bank Transfer,Annually,No,No,63.989795918367356,High Loyalty,Genuinely Loyal (No Discounts Needed)
1750,43,Male,Wyoming,70,36,Hoodie,Clothing,L,Pink,Fall,3.2,No,2-Day Shipping,Debit Card,Every 3 Months,No,No,46.42857142857142,Medium Loyalty,Mixed Behavior
1751,31,Male,Missouri,85,38,Sunglasses,Accessories,M,White,Fall,3.1,No,Express,Venmo,Every 3 Months,No,No,55.1530612244898,High Loyalty,Genuinely Loyal (No Discounts Needed)
1752,57,Male,Ohio,40,34,Sweater,Clothing,M,Silver,Winter,3.2,No,2-Day Shipping,Cash,Annually,No,No,33.20408163265306,Low Loyalty,"At Risk (Low Value, No Discounts)"
1753,34,Male,South Dakota,29,14,Boots,Footwear,L,Blue,Winter,3.3,No,Store Pickup,Venmo,Quarterly,No,No,12.459183673469386,Low Loyalty,"At Risk (Low Value, No Discounts)"
1754,25,Male,Colorado,27,23,Skirt,Clothing,L,Black,Fall,4.8,No,Next Day Air,Credit Card,Fortnightly,No,No,24.96938775510204,Low Loyalty,"At Risk (Low Value, No Discounts)"
1755,66,Male,Massachusetts,93,18,Dress,Clothing,S,Beige,Fall,3.8,No,2-Day Shipping,Credit Card,Fortnightly,No,No,54.90816326530612,High Loyalty,Genuinely Loyal (No Discounts Needed)
1756,56,Male,Delaware,20,45,Belt,Accessories,XL,Charcoal,Spring,4.6,No,Next Day Air,Cash,Monthly,No,No,32.938775510204074,Low Loyalty,"At Risk (Low Value, No Discounts)"
1757,49,Male,New Hampshire,55,14,Jewelry,Accessories,S,Cyan,Fall,2.8,No,Free Shipping,Bank Transfer,Weekly,No,No,35.45918367346938,Medium Loyalty,Mixed Behavior
1758,19,Male,Michigan,94,48,Dress,Clothing,L,Yellow,Fall,3.6,No,Standard,Debit Card,Annually,No,No,68.77551020408164,High Loyalty,Genuinely Loyal (No Discounts Needed)
1759,27,Male,Pennsylvania,56,17,Hat,Accessories,M,Silver,Winter,4.3,No,Free Shipping,Venmo,Bi-Weekly,No,No,27.795918367346946,Low Loyalty,"At Risk (Low Value, No Discounts)"
1760,68,Male,Louisiana,58,1,Sweater,Clothing,L,Green,Spring,4.0,No,Next Day Air,PayPal,Weekly,No,No,29.000000000000004,Low Loyalty,"At Risk (Low Value, No Discounts)"
1761,20,Male,Minnesota,44,39,Skirt,Clothing,XL,Peach,Spring,3.5,No,Standard,PayPal,Weekly,No,No,45.265306122448976,Medium Loyalty,Mixed Behavior
1762,21,Male,Hawaii,95,24,Hoodie,Clothing,S,Green,Fall,4.9,No,2-Day Shipping,Cash,Weekly,No,No,61.58163265306123,High Loyalty,Genuinely Loyal (No Discounts Needed)
1763,36,Male,Idaho,42,41,Sandals,Footwear,M,Brown,Summer,3.1,No,Express,Bank Transfer,Fortnightly,No,No,43.48979591836735,Medium Loyalty,Mixed Behavior
1764,37,Male,Vermont,93,28,Jewelry,Accessories,M,Lavender,Winter,3.9,No,Store Pickup,PayPal,Annually,No,No,56.03061224489796,High Loyalty,Genuinely Loyal (No Discounts Needed)
1765,61,Male,Delaware,56,34,Dress,Clothing,M,Charcoal,Summer,3.0,No,Store Pickup,Venmo,Quarterly,No,No,38.204081632653065,Medium Loyalty,Mixed Behavior
1766,68,Male,New Mexico,88,41,Hoodie,Clothing,M,Orange,Spring,4.1,No,2-Day Shipping,Venmo,Quarterly,No,No,58.48979591836735,High Loyalty,Genuinely Loyal (No Discounts Needed)
1767,60,Male,Alaska,54,27,Sweater,Clothing,S,Cyan,Winter,4.3,No,2-Day Shipping,Cash,Bi-Weekly,No,No,32.91836734693877,Low Loyalty,"At Risk (Low Value, No Discounts)"
1768,69,Male,Minnesota,89,46,Jewelry,Accessories,L,Lavender,Fall,3.8,No,2-Day Shipping,Debit Card,Fortnightly,No,No,70.05102040816327,High Loyalty,Genuinely Loyal (No Discounts Needed)
1769,25,Male,Nebraska,45,2,Sandals,Footwear,M,Indigo,Summer,3.9,No,2-Day Shipping,PayPal,Every 3 Months,No,No,13.112244897959183,Low Loyalty,"At Risk (Low Value, No Discounts)"
1770,32,Male,Alaska,75,45,Socks,Clothing,L,Brown,Winter,4.3,No,Free Shipping,Cash,Monthly,No,No,60.43877551020409,High Loyalty,Genuinely Loyal (No Discounts Needed)
1771,53,Male,Michigan,22,34,Backpack,Accessories,M,Pink,Fall,4.3,No,Express,Bank Transfer,Weekly,No,No,31.204081632653057,Low Loyalty,"At Risk (Low Value, No Discounts)"
1772,46,Male,Indiana,82,9,Shirt,Clothing,XL,Turquoise,Fall,4.7,No,Store Pickup,Credit Card,Annually,No,No,38.89795918367347,Medium Loyalty,Mixed Behavior
1773,58,Male,Hawaii,34,1,Shoes,Footwear,M,Gold,Summer,3.1,No,2-Day Shipping,Bank Transfer,Annually,No,No,10.000000000000002,Low Loyalty,"At Risk (Low Value, No Discounts)"
1774,21,Male,West Virginia,92,17,Coat,Outerwear,M,Blue,Summer,2.7,No,Free Shipping,PayPal,Annually,No,No,48.79591836734695,Medium Loyalty,Mixed Behavior
1775,46,Male,New York,78,6,Sweater,Clothing,M,Lavender,Spring,3.7,No,Express,PayPal,Weekly,No,No,42.061224489795926,Medium Loyalty,Mixed Behavior
1776,18,Male,Iowa,47,12,Jacket,Outerwear,M,Violet,Spring,3.3,No,2-Day Shipping,Cash,Bi-Weekly,No,No,20.23469387755102,Low Loyalty,"At Risk (Low Value, No Discounts)"
1777,56,Male,Arizona,64,10,Jacket,Outerwear,L,Cyan,Summer,3.4,No,Free Shipping,Venmo,Every 3 Months,No,No,27.510204081632654,Low Loyalty,"At Risk (Low Value, No Discounts)"
1778,18,Male,Minnesota,44,4,Sneakers,Footwear,L,Purple,Winter,4.7,No,Free Shipping,Cash,Fortnightly,No,No,21.836734693877556,Low Loyalty,"At Risk (Low Value, No Discounts)"
1779,49,Male,Texas,94,8,Belt,Accessories,M,Red,Winter,4.9,No,Store Pickup,Debit Card,Bi-Weekly,No,No,41.28571428571429,Medium Loyalty,Mixed Behavior
1780,29,Male,Virginia,62,41,Scarf,Accessories,M,Charcoal,Winter,4.3,No,Free Shipping,Venmo,Weekly,No,No,55.48979591836735,High Loyalty,Genuinely Loyal (No Discounts Needed)
1781,67,Male,North Dakota,81,49,Jewelry,Accessories,S,Gray,Summer,4.2,No,Next Day Air,Credit Card,Weekly,No,No,69.8877551020408,High Loyalty,Genuinely Loyal (No Discounts Needed)
1782,31,Male,Iowa,33,49,T-shirt,Clothing,M,Pink,Fall,3.7,No,Express,Bank Transfer,Quarterly,No,No,35.88775510204081,Medium Loyalty,Mixed Behavior
1783,52,Male,Utah,88,40,Pants,Clothing,M,Lavender,Fall,2.7,No,Next Day Air,Bank Transfer,Fortnightly,No,No,65.87755102040818,High Loyalty,Genuinely Loyal (No Discounts Needed)
1784,42,Male,Ohio,49,30,Handbag,Accessories,L,Lavender,Winter,3.3,No,Free Shipping,Credit Card,Monthly,No,No,38.255102040816325,Medium Loyalty,Mixed Behavior
1785,32,Male,Louisiana,31,4,Backpack,Accessories,L,Yellow,Summer,4.8,No,Standard,Debit Card,Quarterly,No,No,7.336734693877552,Low Loyalty,"At Risk (Low Value, No Discounts)"
1786,47,Male,Iowa,29,22,Gloves,Accessories,S,Peach,Fall,4.1,No,Next Day Air,Venmo,Monthly,No,No,23.357142857142854,Low Loyalty,"At Risk (Low Value, No Discounts)"
1787,45,Male,Maryland,34,22,Jacket,Outerwear,M,Brown,Spring,4.6,No,2-Day Shipping,Venmo,Monthly,No,No,25.857142857142858,Low Loyalty,"At Risk (Low Value, No Discounts)"
1788,20,Male,Montana,38,10,Sweater,Clothing,L,Gold,Fall,4.9,No,2-Day Shipping,Bank Transfer,Quarterly,No,No,14.510204081632654,Low Loyalty,"At Risk (Low Value, No Discounts)"
1789,66,Male,Illinois,41,23,Blouse,Clothing,L,Pink,Summer,3.1,No,Store Pickup,Cash,Bi-Weekly,No,No,23.96938775510204,Low Loyalty,"At Risk (Low Value, No Discounts)"
1790,52,Male,Arizona,34,43,Blouse,Clothing,L,Peach,Spring,3.0,No,2-Day Shipping,Debit Card,Quarterly,No,No,32.714285714285715,Low Loyalty,"At Risk (Low Value, No Discounts)"
1791,50,Male,North Carolina,26,31,Gloves,Accessories,S,Violet,Summer,3.7,No,Store Pickup,PayPal,Bi-Weekly,No,No,21.367346938775505,Low Loyalty,"At Risk (Low Value, No Discounts)"
1792,62,Male,Montana,98,38,Jeans,Clothing,S,Purple,Winter,4.0,No,Store Pickup,Cash,Annually,No,No,64.6530612244898,High Loyalty,Genuinely Loyal (No Discounts Needed)
1793,38,Male,Iowa,59,22,Sneakers,Footwear,M,Peach,Fall,3.0,No,Express,Debit Card,Every 3 Months,No,No,32.357142857142854,Low Loyalty,"At Risk (Low Value, No Discounts)"
1794,65,Male,Iowa,92,45,Hat,Accessories,S,White,Fall,3.8,No,Store Pickup,Cash,Every 3 Months,No,No,62.93877551020408,High Loyalty,Genuinely Loyal (No Discounts Needed)
1795,60,Male,Ohio,40,21,Backpack,Accessories,L,Indigo,Spring,3.7,No,Express,Debit Card,Fortnightly,No,No,30.244897959183675,Low Loyalty,"At Risk (Low Value, No Discounts)"
1796,68,Male,Wisconsin,20,9,Jeans,Clothing,S,Violet,Fall,4.0,No,2-Day Shipping,Debit Card,Fortnightly,No,No,12.897959183673471,Low Loyalty,"At Risk (Low Value, No Discounts)"
1797,62,Male,South Carolina,35,34,Skirt,Clothing,S,Brown,Spring,3.1,No,Store Pickup,Venmo,Weekly,No,No,37.704081632653065,Medium Loyalty,Mixed Behavior
1798,62,Male,Oregon,35,26,Belt,Accessories,L,Maroon,Spring,3.9,No,2-Day Shipping,Venmo,Weekly,No,No,32.80612244897959,Low Loyalty,"At Risk (Low Value, No Discounts)"
1799,40,Male,North Dakota,82,1,Dress,Clothing,L,Magenta,Winter,3.7,No,Express,Cash,Weekly,No,No,41.0,Medium Loyalty,Mixed Behavior
1800,32,Male,California,48,47,Hoodie,Clothing,M,Charcoal,Fall,3.9,No,Express,Venmo,Weekly,No,No,52.163265306122454,Medium Loyalty,Mixed Behavior
1801,22,Male,Mississippi,58,30,Coat,Outerwear,XL,Indigo,Winter,2.7,No,Express,Credit Card,Weekly,No,No,46.75510204081633,Medium Loyalty,Mixed Behavior
1802,33,Male,New Jersey,57,48,Sweater,Clothing,M,Turquoise,Spring,3.9,No,Express,Debit Card,Fortnightly,No,No,55.275510204081634,High Loyalty,Genuinely Loyal (No Discounts Needed)
1803,57,Male,Rhode Island,96,31,Shorts,Clothing,L,Turquoise,Winter,2.6,No,Store Pickup,Venmo,Bi-Weekly,No,No,56.36734693877552,High Loyalty,Genuinely Loyal (No Discounts Needed)
1804,60,Male,New Hampshire,97,33,Sneakers,Footwear,S,Gray,Summer,3.5,No,Free Shipping,Venmo,Fortnightly,No,No,66.09183673469387,High Loyalty,Genuinely Loyal (No Discounts Needed)
1805,30,Male,Louisiana,42,39,Sweater,Clothing,L,Peach,Winter,4.4,No,Next Day Air,Credit Card,Weekly,No,No,44.265306122448976,Medium Loyalty,Mixed Behavior
1806,41,Male,Arizona,62,46,T-shirt,Clothing,L,Gold,Spring,4.9,No,Store Pickup,Debit Card,Weekly,No,No,58.55102040816327,High Loyalty,Genuinely Loyal (No Discounts Needed)
1807,58,Male,Rhode Island,67,24,Handbag,Accessories,M,Green,Fall,3.9,No,Standard,Venmo,Annually,No,No,40.58163265306123,Medium Loyalty,Mixed Behavior
1808,34,Male,Vermont,46,37,Sneakers,Footwear,L,Gold,Summer,3.5,No,Standard,Venmo,Fortnightly,No,No,43.04081632653061,Medium Loyalty,Mixed Behavior
1809,67,Male,Tennessee,71,7,Jacket,Outerwear,M,Lavender,Spring,4.3,No,Next Day Air,Debit Card,Monthly,No,No,35.173469387755105,Medium Loyalty,Mixed Behavior
1810,58,Male,Alaska,99,6,Backpack,Accessories,S,Blue,Fall,3.4,No,Free Shipping,Debit Card,Fortnightly,No,No,50.56122448979592,Medium Loyalty,Mixed Behavior
1811,41,Male,Maryland,28,16,Jeans,Clothing,M,Magenta,Fall,2.7,No,Standard,Cash,Bi-Weekly,No,No,13.183673469387754,Low Loyalty,"At Risk (Low Value, No Discounts)"
1812,42,Male,Wisconsin,77,33,Belt,Accessories,L,Blue,Summer,3.6,No,Standard,Bank Transfer,Annually,No,No,51.091836734693885,Medium Loyalty,Mixed Behavior
1813,50,Male,Nevada,63,18,Boots,Footwear,S,Blue,Summer,4.9,No,Express,PayPal,Bi-Weekly,No,No,31.90816326530613,Low Loyalty,"At Risk (Low Value, No Discounts)"
1814,40,Male,Illinois,62,24,Shorts,Clothing,M,Olive,Spring,3.5,No,Free Shipping,PayPal,Weekly,No,No,45.08163265306122,Medium Loyalty,Mixed Behavior
1815,32,Male,Montana,92,24,Jeans,Clothing,M,White,Summer,3.8,No,Free Shipping,Cash,Quarterly,No,No,50.081632653061234,Medium Loyalty,Mixed Behavior
1816,51,Male,New Mexico,72,48,Shoes,Footwear,L,White,Winter,4.5,No,2-Day Shipping,Credit Card,Every 3 Months,No,No,54.77551020408163,High Loyalty,Genuinely Loyal (No Discounts Needed)
1817,26,Male,Virginia,79,4,Hat,Accessories,M,Purple,Summer,4.0,No,Express,Cash,Weekly,No,No,41.33673469387755,Medium Loyalty,Mixed Behavior
1818,32,Male,Delaware,27,20,T-shirt,Clothing,M,White,Summer,4.7,No,Free Shipping,Cash,Weekly,No,No,25.132653061224485,Low Loyalty,"At Risk (Low Value, No Discounts)"
1819,58,Male,North Carolina,39,47,Sunglasses,Accessories,M,White,Fall,3.8,No,Express,Debit Card,Every 3 Months,No,No,37.663265306122454,Medium Loyalty,Mixed Behavior
1820,51,Male,Nevada,86,50,Socks,Clothing,S,Peach,Spring,4.5,No,Next Day Air,Cash,Quarterly,No,No,63.0,High Loyalty,Genuinely Loyal (No Discounts Needed)
1821,19,Male,Washington,94,31,Shirt,Clothing,XL,Gold,Fall,5.0,No,Express,PayPal,Monthly,No,No,61.367346938775505,High Loyalty,Genuinely Loyal (No Discounts Needed)
1822,57,Male,Maine,53,29,Shorts,Clothing,M,Teal,Spring,2.8,No,Express,PayPal,Quarterly,No,No,33.64285714285714,Low Loyalty,"At Risk (Low Value, No Discounts)"
1823,66,Male,Connecticut,85,4,Shirt,Clothing,S,Cyan,Summer,4.4,No,Standard,Cash,Annually,No,No,37.336734693877546,Medium Loyalty,Mixed Behavior
1824,62,Male,Louisiana,50,40,Socks,Clothing,L,Pink,Fall,4.7,No,Free Shipping,Bank Transfer,Bi-Weekly,No,No,38.87755102040816,Medium Loyalty,Mixed Behavior
1825,58,Male,Illinois,47,31,Pants,Clothing,XL,Magenta,Winter,3.8,No,Express,Cash,Monthly,No,No,37.86734693877551,Medium Loyalty,Mixed Behavior
1826,23,Male,South Dakota,75,41,Boots,Footwear,M,Pink,Winter,4.9,No,Next Day Air,Credit Card,Weekly,No,No,61.98979591836734,High Loyalty,Genuinely Loyal (No Discounts Needed)
1827,45,Male,Indiana,60,44,T-shirt,Clothing,M,Turquoise,Winter,4.2,No,Express,Debit Card,Annually,No,No,49.32653061224489,Medium Loyalty,Mixed Behavior
1828,20,Male,Vermont,36,31,T-shirt,Clothing,S,Pink,Spring,4.9,No,2-Day Shipping,Bank Transfer,Weekly,No,No,36.367346938775505,Medium Loyalty,Mixed Behavior
1829,33,Male,New Hampshire,80,45,Coat,Outerwear,L,Gray,Spring,3.9,No,Express,Cash,Every 3 Months,No,No,56.938775510204074,High Loyalty,Genuinely Loyal (No Discounts Needed)
1830,30,Male,Oregon,96,50,Hat,Accessories,M,White,Spring,4.9,No,2-Day Shipping,Credit Card,Quarterly,No,No,68.00000000000001,High Loyalty,Genuinely Loyal (No Discounts Needed)
1831,50,Male,Kansas,80,7,Sunglasses,Accessories,M,Blue,Winter,4.8,No,Express,Venmo,Annually,No,No,36.673469387755105,Medium Loyalty,Mixed Behavior
1832,62,Male,Maine,71,5,Blouse,Clothing,M,Cyan,Summer,3.3,No,Free Shipping,Bank Transfer,Every 3 Months,No,No,27.948979591836743,Low Loyalty,"At Risk (Low Value, No Discounts)"
1833,69,Male,Louisiana,29,48,Jewelry,Accessories,M,Blue,Fall,4.6,No,Free Shipping,Cash,Monthly,No,No,39.275510204081634,Medium Loyalty,Mixed Behavior
1834,34,Male,Louisiana,53,19,Jewelry,Accessories,M,Yellow,Spring,4.5,No,2-Day Shipping,PayPal,Fortnightly,No,No,35.52040816326531,Medium Loyalty,Mixed Behavior
1835,49,Male,Indiana,35,39,Skirt,Clothing,M,Charcoal,Summer,4.1,No,2-Day Shipping,Venmo,Fortnightly,No,No,38.765306122448976,Medium Loyalty,Mixed Behavior
1836,65,Male,Kentucky,75,45,Scarf,Accessories,M,Lavender,Fall,3.2,No,2-Day Shipping,Credit Card,Quarterly,No,No,54.43877551020408,High Loyalty,Genuinely Loyal (No Discounts Needed)
1837,66,Male,South Carolina,52,35,Pants,Clothing,M,Teal,Fall,4.2,No,2-Day Shipping,Credit Card,Monthly,No,No,42.816326530612244,Medium Loyalty,Mixed Behavior
1838,41,Male,Montana,77,8,Hat,Accessories,M,Beige,Winter,4.8,No,Free Shipping,Venmo,Monthly,No,No,38.78571428571429,Medium Loyalty,Mixed Behavior
1839,37,Male,Vermont,24,11,Gloves,Accessories,L,Blue,Fall,4.1,No,Next Day Air,Credit Card,Quarterly,No,No,8.122448979591837,Low Loyalty,"At Risk (Low Value, No Discounts)"
1840,32,Male,Mississippi,78,32,Shirt,Clothing,XL,Purple,Winter,3.7,No,Store Pickup,Cash,Annually,No,No,50.97959183673469,Medium Loyalty,Mixed Behavior
1841,42,Male,Wyoming,98,46,Sandals,Footwear,M,Gold,Winter,2.6,No,Store Pickup,Bank Transfer,Every 3 Months,No,No,66.55102040816328,High Loyalty,Genuinely Loyal (No Discounts Needed)
1842,31,Male,Vermont,57,7,Socks,Clothing,L,Blue,Winter,3.0,No,Standard,PayPal,Every 3 Months,No,No,22.173469387755105,Low Loyalty,"At Risk (Low Value, No Discounts)"
1843,61,Male,Alabama,78,1,Handbag,Accessories,M,Black,Summer,4.4,No,Express,Debit Card,Annually,No,No,32.00000000000001,Low Loyalty,"At Risk (Low Value, No Discounts)"
1844,36,Male,Kentucky,76,32,Jacket,Outerwear,M,Charcoal,Fall,4.7,No,Next Day Air,Credit Card,Monthly,No,No,52.979591836734684,Medium Loyalty,Mixed Behavior
1845,60,Male,South Dakota,26,31,Shorts,Clothing,M,Purple,Spring,2.7,No,2-Day Shipping,Credit Card,Annually,No,No,24.367346938775505,Low Loyalty,"At Risk (Low Value, No Discounts)"
1846,51,Male,Delaware,78,39,Sandals,Footwear,M,Orange,Winter,2.8,No,2-Day Shipping,Bank Transfer,Quarterly,No,No,52.265306122448976,Medium Loyalty,Mixed Behavior
1847,68,Male,Wisconsin,53,9,Scarf,Accessories,M,Yellow,Summer,2.9,No,Standard,Venmo,Quarterly,No,No,21.397959183673475,Low Loyalty,"At Risk (Low Value, No Discounts)"
1848,46,Male,Arizona,100,49,Sandals,Footwear,XL,Cyan,Summer,4.4,No,Free Shipping,Credit Card,Weekly,No,No,79.38775510204081,High Loyalty,Genuinely Loyal (No Discounts Needed)
1849,19,Male,Maine,73,34,Jeans,Clothing,XL,Yellow,Winter,2.7,No,Express,Cash,Every 3 Months,No,No,46.704081632653065,Medium Loyalty,Mixed Behavior
1850,30,Male,New Mexico,40,35,Skirt,Clothing,M,Maroon,Winter,4.5,No,Store Pickup,Bank Transfer,Monthly,No,No,36.816326530612244,Medium Loyalty,Mixed Behavior
1851,51,Male,Wyoming,76,50,Gloves,Accessories,S,Black,Winter,2.8,No,Store Pickup,Debit Card,Weekly,No,No,68.0,High Loyalty,Genuinely Loyal (No Discounts Needed)
1852,28,Male,Delaware,80,4,Skirt,Clothing,S,Lavender,Fall,3.1,No,Free Shipping,Bank Transfer,Fortnightly,No,No,39.83673469387756,Medium Loyalty,Mixed Behavior
1853,41,Male,Pennsylvania,80,32,Sweater,Clothing,XL,Violet,Winter,3.8,No,Store Pickup,Cash,Weekly,No,No,58.97959183673469,High Loyalty,Genuinely Loyal (No Discounts Needed)
1854,29,Male,North Dakota,67,11,Blouse,Clothing,XL,Olive,Spring,2.9,No,Express,PayPal,Fortnightly,No,No,37.62244897959184,Medium Loyalty,Mixed Behavior
1855,25,Male,Kentucky,61,49,Sweater,Clothing,M,Teal,Spring,3.8,No,Express,Credit Card,Annually,No,No,52.88775510204082,Medium Loyalty,Mixed Behavior
1856,60,Male,Rhode Island,76,9,Shirt,Clothing,XL,Teal,Spring,4.7,No,Standard,Cash,Annually,No,No,35.897959183673464,Medium Loyalty,Mixed Behavior
1857,63,Male,Arizona,55,30,Jewelry,Accessories,XL,Beige,Summer,3.2,No,Free Shipping,PayPal,Bi-Weekly,No,No,35.255102040816325,Medium Loyalty,Mixed Behavior
1858,51,Male,Colorado,85,33,T-shirt,Clothing,L,Maroon,Summer,4.0,No,Next Day Air,Cash,Monthly,No,No,58.09183673469387,High Loyalty,Genuinely Loyal (No Discounts Needed)
1859,22,Male,Maine,69,8,Scarf,Accessories,S,Peach,Spring,4.9,No,2-Day Shipping,Debit Card,Annually,No,No,31.785714285714285,Low Loyalty,"At Risk (Low Value, No Discounts)"
1860,54,Male,New Jersey,26,29,Belt,Accessories,L,Beige,Summer,3.7,No,Store Pickup,Debit Card,Fortnightly,No,No,28.142857142857142,Low Loyalty,"At Risk (Low Value, No Discounts)"
1861,18,Male,Kansas,64,4,T-shirt,Clothing,M,Silver,Summer,4.8,No,Next Day Air,Credit Card,Monthly,No,No,29.836734693877553,Low Loyalty,"At Risk (Low Value, No Discounts)"
1862,29,Male,South Dakota,60,19,Sneakers,Footwear,S,Peach,Fall,3.6,No,Standard,Debit Card,Monthly,No,No,37.02040816326531,Medium Loyalty,Mixed Behavior
1863,59,Male,New Hampshire,36,10,Gloves,Accessories,M,Turquoise,Winter,4.6,No,Express,PayPal,Fortnightly,No,No,21.510204081632654,Low Loyalty,"At Risk (Low Value, No Discounts)"
1864,25,Male,Connecticut,21,39,Sandals,Footwear,L,Orange,Spring,4.3,No,2-Day Shipping,Debit Card,Monthly,No,No,29.765306122448976,Low Loyalty,"At Risk (Low Value, No Discounts)"
1865,19,Male,Wyoming,72,21,Backpack,Accessories,S,Cyan,Fall,3.2,No,2-Day Shipping,Venmo,Quarterly,No,No,38.244897959183675,Medium Loyalty,Mixed Behavior
1866,56,Male,Missouri,62,12,Pants,Clothing,S,Silver,Summer,3.8,No,Store Pickup,Bank Transfer,Monthly,No,No,33.73469387755102,Low Loyalty,"At Risk (Low Value, No Discounts)"
1867,31,Male,Alaska,44,9,T-shirt,Clothing,XL,Gold,Winter,4.2,No,Standard,Credit Card,Fortnightly,No,No,24.897959183673475,Low Loyalty,"At Risk (Low Value, No Discounts)"
1868,45,Male,Delaware,52,20,Skirt,Clothing,M,Brown,Fall,3.4,No,2-Day Shipping,Venmo,Quarterly,No,No,27.632653061224488,Low Loyalty,"At Risk (Low Value, No Discounts)"
1869,23,Male,Indiana,58,44,Gloves,Accessories,M,Silver,Spring,4.7,No,Next Day Air,Cash,Fortnightly,No,No,53.3265306122449,Medium Loyalty,Mixed Behavior
1870,18,Male,West Virginia,77,16,Blouse,Clothing,S,Beige,Spring,3.9,No,2-Day Shipping,Debit Card,Every 3 Months,No,No,37.683673469387756,Medium Loyalty,Mixed Behavior
1871,43,Male,Wyoming,99,27,Blouse,Clothing,L,Violet,Spring,4.3,No,Store Pickup,Debit Card,Fortnightly,No,No,63.41836734693877,High Loyalty,Genuinely Loyal (No Discounts Needed)
1872,56,Male,Illinois,96,14,Jeans,Clothing,XL,Violet,Fall,2.7,No,Standard,Cash,Every 3 Months,No,No,45.9591836734694,Medium Loyalty,Mixed Behavior
1873,43,Male,Alaska,64,24,T-shirt,Clothing,M,Lavender,Summer,4.6,No,Standard,Credit Card,Monthly,No,No,42.08163265306123,Medium Loyalty,Mixed Behavior
1874,64,Male,Wisconsin,44,49,Sweater,Clothing,XL,Red,Fall,2.9,No,Express,Bank Transfer,Weekly,No,No,51.38775510204081,Medium Loyalty,Mixed Behavior
1875,67,Male,Indiana,33,14,Pants,Clothing,L,Purple,Fall,3.6,No,Free Shipping,Cash,Weekly,No,No,24.45918367346939,Low Loyalty,"At Risk (Low Value, No Discounts)"
1876,63,Male,Tennessee,71,6,Boots,Footwear,M,Brown,Winter,3.9,No,Next Day Air,Credit Card,Quarterly,No,No,28.561224489795922,Low Loyalty,"At Risk (Low Value, No Discounts)"
1877,54,Male,Illinois,36,20,Skirt,Clothing,M,Gray,Fall,2.6,No,Standard,Venmo,Quarterly,No,No,19.632653061224488,Low Loyalty,"At Risk (Low Value, No Discounts)"
1878,69,Male,Pennsylvania,62,3,Gloves,Accessories,L,Pink,Fall,3.6,No,Express,Credit Card,Annually,No,No,25.22448979591837,Low Loyalty,"At Risk (Low Value, No Discounts)"
1879,34,Male,Oklahoma,29,5,Socks,Clothing,L,Magenta,Summer,3.4,No,Store Pickup,Credit Card,Monthly,No,No,12.948979591836734,Low Loyalty,"At Risk (Low Value, No Discounts)"
